date_time,buyer,price,volume,liquidity_taker
24/07/22 14:50,Trader 4,117.19,207.0,
24/07/22 14:51,Trader 4,118.99,204.0,0.0
24/07/22 14:52,Trader 4,115.96,190.0,0.0
24/07/22 14:57,Trader 1,116.24,96.0,0.0
24/07/22 14:59,Trader 3,113.69,153.0,1.0
24/07/22 15:00,Trader 1,115.01,,0.0
24/07/22 15:05,Trader 2,113.1,65.0,0.0
24/07/22 15:07,Trader 1,115.37,139.0,0.0
24/07/22 15:08,,112.83,42.0,0.0
24/07/22 15:11,Trader 2,111.07,54.0,0.0
24/07/22 15:12,Trader 3,,98.0,0.0
24/07/22 15:13,Trader 4,116.74,216.0,0.0
24/07/22 15:15,Trader 2,110.44,35.0,1.0
24/07/22 15:16,Trader 1,116.72,97.0,1.0
,Trader 4,117.29,180.0,0.0
24/07/22 15:18,Trader 2,111.7,47.0,0.0
24/07/22 15:20,Trader 3,115.15,97.0,0.0
24/07/22 15:24,Trader 1,115.75,118.0,0.0
24/07/22 15:26,Trader 3,114.62,107.0,0.0
24/07/22 15:26,Trader 3,116.64,94.0,1.0
25/07/22 9:16,Trader 2,112.2,47.0,1.0
25/07/22 9:19,Trader 3,116.89,81.0,1.0
25/07/22 9:19,Trader 4,117.5,226.0,0.0
25/07/22 9:20,Trader 1,116.03,117.0,1.0
25/07/22 9:21,Trader 1,114.92,126.0,1.0
25/07/22 9:22,Trader 2,110.88,40.0,1.0
25/07/22 9:22,Trader 4,115.84,197.0,0.0
25/07/22 9:25,Trader 3,114.52,75.0,1.0
25/07/22 9:27,Trader 1,116.48,,0.0
25/07/22 9:31,Trader 3,114.78,138.0,
25/07/22 9:31,Trader 4,115.81,234.0,1.0
25/07/22 9:35,Trader 2,112.69,60.0,0.0
25/07/22 9:37,,114.3,82.0,1.0
25/07/22 9:39,Trader 3,116.93,9.0,1.0
25/07/22 9:41,Trader 3,115.79,103.0,0.0
25/07/22 9:41,Trader 3,115.54,80.0,1.0
25/07/22 9:43,Trader 4,114.83,226.0,0.0
,Trader 4,115.93,158.0,0.0
25/07/22 9:45,Trader 3,116.59,63.0,1.0
25/07/22 9:46,Trader 3,114.24,118.0,1.0
25/07/22 9:48,Trader 3,116.41,19.0,1.0
25/07/22 9:49,Trader 2,,43.0,1.0
25/07/22 9:49,Trader 2,113.12,37.0,1.0
25/07/22 9:52,,113.32,61.0,0.0
25/07/22 9:53,Trader 1,115.05,71.0,0.0
25/07/22 9:55,Trader 3,115.13,97.0,0.0
25/07/22 9:57,Trader 4,116.18,207.0,0.0
25/07/22 9:57,Trader 3,115.44,208.0,1.0
25/07/22 9:58,Trader 3,114.93,96.0,1.0
25/07/22 10:00,Trader 1,113.71,77.0,0.0
25/07/22 10:04,Trader 1,116.18,73.0,0.0
25/07/22 10:05,Trader 3,113.92,131.0,0.0
,Trader 2,113.43,45.0,0.0
25/07/22 10:10,Trader 4,115.84,206.0,0.0
25/07/22 10:10,Trader 2,110.84,55.0,0.0
25/07/22 10:13,Trader 4,115.22,141.0,0.0
25/07/22 10:15,Trader 3,114.9,159.0,1.0
25/07/22 10:15,Trader 1,115.26,86.0,0.0
25/07/22 10:17,Trader 1,116.06,80.0,0.0
25/07/22 10:18,Trader 2,113.29,41.0,0.0
25/07/22 10:19,Trader 3,114.89,79.0,1.0
25/07/22 10:21,Trader 3,115.45,83.0,1.0
25/07/22 10:22,Trader 4,114.7,188.0,0.0
25/07/22 10:24,Trader 2,112.74,41.0,0.0
25/07/22 10:26,,114.94,117.0,0.0
25/07/22 10:30,Trader 3,117.32,152.0,1.0
25/07/22 10:30,Trader 1,115.53,101.0,0.0
25/07/22 10:31,Trader 2,111.41,45.0,0.0
25/07/22 10:37,Trader 1,115.76,76.0,0.0
25/07/22 10:39,Trader 3,,110.0,1.0
25/07/22 10:39,Trader 1,117.28,117.0,1.0
25/07/22 10:40,Trader 4,116.85,167.0,0.0
25/07/22 10:41,Trader 1,,114.0,1.0
25/07/22 10:51,Trader 3,114.88,193.0,1.0
25/07/22 10:54,Trader 2,112.53,59.0,1.0
25/07/22 11:07,Trader 3,116.15,141.0,0.0
25/07/22 11:10,Trader 1,,133.0,0.0
25/07/22 11:11,Trader 1,115.11,117.0,0.0
25/07/22 11:13,Trader 4,,199.0,
25/07/22 11:14,Trader 1,114.05,135.0,1.0
25/07/22 11:22,Trader 3,114.4,126.0,0.0
25/07/22 11:25,Trader 4,117.47,195.0,0.0
25/07/22 11:25,Trader 1,117.09,99.0,1.0
25/07/22 11:25,Trader 1,117.48,113.0,0.0
25/07/22 11:33,Trader 3,114.73,213.0,1.0
25/07/22 11:36,Trader 1,115.44,71.0,0.0
25/07/22 11:37,Trader 2,113.16,54.0,0.0
25/07/22 11:41,Trader 4,113.95,195.0,0.0
25/07/22 11:41,Trader 3,115.36,72.0,0.0
25/07/22 11:46,Trader 3,115.35,107.0,0.0
25/07/22 11:48,Trader 1,116.56,121.0,0.0
25/07/22 11:50,Trader 3,115.58,128.0,1.0
25/07/22 11:57,Trader 1,114.61,136.0,1.0
25/07/22 11:58,Trader 4,116.67,167.0,0.0
25/07/22 11:58,Trader 4,114.13,194.0,0.0
25/07/22 11:59,Trader 3,113.96,80.0,1.0
25/07/22 11:59,Trader 4,118.32,215.0,0.0
,Trader 4,115.25,218.0,0.0
25/07/22 12:06,Trader 2,114.01,57.0,1.0
25/07/22 12:07,Trader 3,116.14,55.0,1.0
25/07/22 12:07,Trader 2,110.23,27.0,1.0
25/07/22 12:08,Trader 1,116.35,88.0,1.0
25/07/22 12:10,Trader 1,114.59,68.0,0.0
25/07/22 12:11,Trader 4,116.32,196.0,0.0
25/07/22 12:11,Trader 3,115.05,173.0,1.0
25/07/22 12:14,Trader 1,115.39,87.0,1.0
25/07/22 12:15,Trader 4,118.27,168.0,0.0
25/07/22 12:16,Trader 4,114.3,196.0,0.0
,Trader 3,115.65,115.0,1.0
25/07/22 12:18,Trader 1,117.21,122.0,1.0
25/07/22 12:19,Trader 3,115.52,87.0,1.0
25/07/22 12:19,Trader 3,,119.0,1.0
25/07/22 12:19,Trader 3,114.24,133.0,1.0
25/07/22 12:23,Trader 1,115.93,87.0,0.0
25/07/22 12:27,Trader 2,113.01,53.0,0.0
25/07/22 12:27,Trader 4,116.65,228.0,0.0
25/07/22 12:30,Trader 3,112.81,80.0,1.0
25/07/22 12:30,Trader 1,115.75,78.0,1.0
25/07/22 12:33,Trader 4,115.99,225.0,0.0
25/07/22 12:34,Trader 4,115.96,175.0,0.0
25/07/22 12:42,Trader 3,114.36,143.0,1.0
25/07/22 12:43,Trader 4,116.18,226.0,0.0
25/07/22 12:44,Trader 3,113.77,,1.0
25/07/22 12:45,Trader 4,114.44,222.0,0.0
25/07/22 12:46,Trader 1,115.57,112.0,0.0
25/07/22 12:47,Trader 4,117.19,218.0,0.0
25/07/22 12:54,Trader 4,,155.0,0.0
25/07/22 12:55,Trader 2,112.69,53.0,1.0
25/07/22 12:55,Trader 1,114.56,84.0,0.0
25/07/22 12:56,Trader 3,115.36,215.0,1.0
25/07/22 12:59,Trader 4,117.5,224.0,0.0
,Trader 4,114.1,210.0,
25/07/22 13:03,Trader 2,112.34,50.0,0.0
25/07/22 13:05,Trader 3,116.28,210.0,0.0
25/07/22 13:06,Trader 2,114.09,58.0,0.0
25/07/22 13:07,Trader 4,114.1,178.0,0.0
25/07/22 13:07,Trader 1,115.85,107.0,0.0
25/07/22 13:07,Trader 4,116.77,206.0,0.0
25/07/22 13:09,Trader 3,114.69,85.0,1.0
25/07/22 13:09,Trader 2,112.27,42.0,0.0
25/07/22 13:10,Trader 1,114.67,103.0,0.0
,Trader 2,111.22,53.0,1.0
,Trader 4,116.31,174.0,0.0
25/07/22 13:11,Trader 2,,54.0,1.0
25/07/22 13:11,Trader 1,114.43,132.0,1.0
25/07/22 13:12,Trader 4,116.39,184.0,0.0
25/07/22 13:13,,,73.0,0.0
25/07/22 13:14,Trader 4,115.1,204.0,0.0
25/07/22 13:14,Trader 4,116.69,182.0,0.0
,Trader 2,112.74,66.0,0.0
25/07/22 13:20,Trader 1,115.8,119.0,1.0
25/07/22 13:21,Trader 1,114.18,100.0,1.0
25/07/22 13:25,Trader 1,115.1,118.0,1.0
25/07/22 13:25,Trader 3,114.46,95.0,1.0
25/07/22 13:26,Trader 4,116.05,229.0,0.0
25/07/22 13:28,Trader 4,115.5,192.0,0.0
25/07/22 13:32,Trader 1,113.9,98.0,0.0
25/07/22 13:36,,113.23,64.0,1.0
25/07/22 13:42,Trader 2,111.38,51.0,1.0
25/07/22 13:42,Trader 4,114.92,219.0,0.0
25/07/22 13:44,Trader 4,116.59,228.0,0.0
25/07/22 13:45,,117.59,200.0,1.0
25/07/22 13:45,Trader 2,110.91,51.0,0.0
25/07/22 13:45,Trader 3,115.16,121.0,1.0
25/07/22 13:47,Trader 4,115.43,,
25/07/22 13:48,Trader 3,113.64,98.0,0.0
,Trader 1,115.37,111.0,0.0
25/07/22 13:49,Trader 1,115.58,121.0,0.0
25/07/22 13:53,Trader 3,117.01,160.0,0.0
25/07/22 13:53,Trader 1,115.11,,0.0
25/07/22 13:55,Trader 4,116.67,214.0,1.0
25/07/22 14:02,Trader 1,115.24,116.0,0.0
25/07/22 14:02,Trader 2,111.91,62.0,
25/07/22 14:03,,116.96,176.0,0.0
25/07/22 14:03,Trader 3,114.94,,1.0
25/07/22 14:04,Trader 1,117.03,75.0,0.0
25/07/22 14:05,Trader 2,111.93,53.0,1.0
25/07/22 14:05,Trader 3,114.95,61.0,1.0
25/07/22 14:11,Trader 4,115.77,224.0,0.0
25/07/22 14:12,Trader 1,115.17,116.0,1.0
25/07/22 14:12,Trader 3,116.2,98.0,1.0
25/07/22 14:12,Trader 3,113.98,125.0,1.0
25/07/22 14:14,Trader 2,112.82,58.0,1.0
25/07/22 14:14,Trader 4,115.01,256.0,0.0
25/07/22 14:17,Trader 2,112.88,,0.0
25/07/22 14:20,Trader 3,115.53,133.0,0.0
25/07/22 14:21,Trader 3,114.24,97.0,1.0
25/07/22 14:21,Trader 2,111.64,,0.0
25/07/22 14:24,Trader 2,112.66,46.0,1.0
25/07/22 14:26,Trader 3,114.12,75.0,1.0
25/07/22 14:28,Trader 4,116.25,238.0,0.0
25/07/22 14:31,Trader 4,115.81,168.0,0.0
25/07/22 14:32,Trader 4,115.03,,0.0
25/07/22 14:33,Trader 1,115.73,81.0,0.0
25/07/22 14:35,Trader 4,115.89,186.0,0.0
25/07/22 14:38,Trader 1,116.73,112.0,0.0
25/07/22 14:44,Trader 3,116.29,86.0,1.0
25/07/22 14:52,Trader 2,111.53,57.0,1.0
25/07/22 14:54,Trader 2,,72.0,0.0
25/07/22 14:55,Trader 2,111.34,55.0,0.0
25/07/22 14:55,Trader 3,115.54,124.0,1.0
25/07/22 14:58,Trader 3,116.25,105.0,1.0
25/07/22 15:01,Trader 1,,101.0,0.0
25/07/22 15:01,Trader 2,111.01,43.0,0.0
25/07/22 15:05,Trader 4,115.03,207.0,0.0
25/07/22 15:06,Trader 3,115.4,94.0,0.0
25/07/22 15:06,Trader 2,111.7,53.0,0.0
25/07/22 15:07,Trader 4,116.36,211.0,0.0
25/07/22 15:10,Trader 2,111.4,43.0,0.0
25/07/22 15:11,,115.98,137.0,
25/07/22 15:17,Trader 1,114.64,101.0,1.0
25/07/22 15:18,Trader 3,114.55,125.0,0.0
25/07/22 15:19,Trader 1,114.18,103.0,
25/07/22 15:20,Trader 2,112.34,62.0,1.0
25/07/22 15:25,Trader 4,116.08,177.0,0.0
25/07/22 15:25,Trader 2,,45.0,1.0
25/07/22 15:26,Trader 3,113.75,164.0,1.0
25/07/22 15:27,Trader 4,,217.0,0.0
,Trader 2,111.11,,0.0
25/07/22 15:29,Trader 2,111.95,47.0,1.0
26/07/22 9:15,Trader 1,114.05,120.0,0.0
26/07/22 9:15,Trader 2,113.27,52.0,
26/07/22 9:21,Trader 4,116.56,167.0,0.0
26/07/22 9:21,Trader 3,115.18,130.0,0.0
26/07/22 9:22,,115.72,78.0,0.0
26/07/22 9:24,Trader 3,112.88,98.0,1.0
26/07/22 9:27,,115.69,37.0,1.0
26/07/22 9:31,Trader 4,115.5,199.0,1.0
26/07/22 9:31,,115.93,148.0,1.0
26/07/22 9:32,Trader 3,115.2,191.0,1.0
26/07/22 9:33,Trader 1,114.6,93.0,1.0
26/07/22 9:33,Trader 2,112.38,63.0,1.0
26/07/22 9:35,Trader 3,114.36,92.0,1.0
26/07/22 9:37,Trader 3,114.83,104.0,1.0
26/07/22 9:42,Trader 2,111.79,66.0,1.0
26/07/22 9:44,Trader 2,111.07,55.0,0.0
26/07/22 9:46,Trader 4,114.74,202.0,1.0
26/07/22 9:50,Trader 1,115.0,101.0,1.0
26/07/22 9:50,Trader 1,113.71,83.0,0.0
,Trader 1,,99.0,1.0
26/07/22 9:55,Trader 4,116.37,192.0,1.0
26/07/22 9:56,Trader 1,115.21,116.0,1.0
26/07/22 9:57,Trader 1,114.94,98.0,0.0
26/07/22 9:58,Trader 3,115.92,175.0,1.0
26/07/22 9:58,Trader 3,114.8,134.0,1.0
26/07/22 10:00,Trader 2,111.82,67.0,1.0
26/07/22 10:02,Trader 2,111.71,49.0,1.0
26/07/22 10:03,Trader 3,114.19,137.0,0.0
26/07/22 10:03,Trader 4,115.13,217.0,1.0
26/07/22 10:04,Trader 3,115.09,62.0,1.0
26/07/22 10:05,Trader 2,112.58,34.0,1.0
26/07/22 10:05,Trader 1,115.46,94.0,0.0
26/07/22 10:05,Trader 1,115.03,117.0,1.0
26/07/22 10:09,Trader 2,112.86,,0.0
26/07/22 10:17,Trader 4,,167.0,0.0
26/07/22 10:18,Trader 3,116.06,72.0,1.0
26/07/22 10:19,Trader 3,115.03,74.0,0.0
26/07/22 10:28,Trader 3,115.1,111.0,1.0
26/07/22 10:29,Trader 2,114.06,51.0,0.0
26/07/22 10:30,Trader 2,113.15,50.0,1.0
,Trader 3,114.63,149.0,0.0
26/07/22 10:30,Trader 4,114.8,187.0,0.0
,Trader 1,115.94,124.0,0.0
26/07/22 10:31,Trader 3,115.64,,1.0
,Trader 2,112.94,,1.0
26/07/22 10:34,Trader 2,112.43,38.0,0.0
26/07/22 10:34,Trader 2,113.92,63.0,0.0
,Trader 1,112.66,97.0,0.0
26/07/22 10:36,Trader 4,116.35,191.0,1.0
26/07/22 10:43,Trader 2,111.79,52.0,1.0
26/07/22 10:43,Trader 4,115.43,216.0,1.0
26/07/22 10:46,Trader 2,112.13,45.0,
26/07/22 10:50,Trader 4,117.09,214.0,0.0
26/07/22 10:50,Trader 4,116.78,203.0,1.0
26/07/22 10:51,Trader 1,115.05,,1.0
26/07/22 10:56,Trader 1,114.04,103.0,0.0
26/07/22 10:56,Trader 3,113.56,88.0,1.0
26/07/22 10:57,Trader 3,115.25,151.0,1.0
26/07/22 10:59,Trader 3,116.16,184.0,1.0
26/07/22 11:01,Trader 3,113.9,132.0,1.0
26/07/22 11:04,Trader 1,115.08,138.0,1.0
26/07/22 11:05,Trader 2,,38.0,1.0
26/07/22 11:06,Trader 3,116.23,127.0,1.0
26/07/22 11:08,Trader 2,112.34,49.0,
26/07/22 11:10,Trader 3,114.73,151.0,
26/07/22 11:18,Trader 3,116.04,83.0,0.0
26/07/22 11:18,Trader 4,,183.0,0.0
26/07/22 11:24,Trader 1,115.03,84.0,1.0
26/07/22 11:26,Trader 3,115.45,153.0,1.0
,Trader 2,113.45,48.0,0.0
26/07/22 11:32,Trader 3,116.03,118.0,1.0
26/07/22 11:34,Trader 4,116.09,166.0,1.0
26/07/22 11:35,Trader 1,116.29,78.0,0.0
26/07/22 11:35,Trader 2,111.69,41.0,1.0
26/07/22 11:35,Trader 2,111.81,49.0,0.0
26/07/22 11:37,,112.9,44.0,0.0
26/07/22 11:40,Trader 2,111.95,48.0,0.0
26/07/22 11:43,Trader 1,115.25,105.0,0.0
26/07/22 11:44,Trader 2,112.88,50.0,1.0
26/07/22 11:46,Trader 3,112.66,143.0,1.0
26/07/22 11:47,Trader 1,115.51,110.0,0.0
26/07/22 11:48,Trader 3,114.54,106.0,0.0
26/07/22 11:53,Trader 2,112.76,47.0,0.0
26/07/22 11:54,Trader 1,114.47,,0.0
26/07/22 11:54,Trader 2,112.39,60.0,0.0
26/07/22 11:56,Trader 4,115.64,212.0,1.0
26/07/22 11:56,Trader 1,114.68,91.0,0.0
26/07/22 11:57,Trader 1,118.26,103.0,0.0
26/07/22 11:58,Trader 3,114.21,96.0,1.0
26/07/22 11:58,Trader 3,113.9,161.0,
26/07/22 11:58,Trader 1,,96.0,0.0
26/07/22 11:59,Trader 1,115.33,124.0,0.0
26/07/22 11:59,Trader 1,116.67,91.0,1.0
26/07/22 12:04,Trader 3,114.61,103.0,1.0
26/07/22 12:05,Trader 3,,74.0,1.0
26/07/22 12:06,Trader 4,116.55,188.0,0.0
26/07/22 12:14,Trader 3,115.87,111.0,1.0
26/07/22 12:14,,116.43,190.0,1.0
26/07/22 12:15,Trader 1,115.94,102.0,0.0
26/07/22 12:15,Trader 1,114.8,105.0,0.0
26/07/22 12:18,Trader 4,114.62,170.0,1.0
26/07/22 12:20,Trader 1,114.58,86.0,0.0
26/07/22 12:22,Trader 3,114.77,106.0,0.0
26/07/22 12:27,Trader 4,116.61,207.0,1.0
26/07/22 12:36,Trader 1,115.01,132.0,0.0
26/07/22 12:40,Trader 4,114.85,,0.0
26/07/22 12:43,Trader 4,116.32,255.0,0.0
26/07/22 12:47,Trader 2,112.59,63.0,0.0
26/07/22 12:48,Trader 4,,229.0,0.0
26/07/22 12:52,Trader 3,114.81,75.0,1.0
26/07/22 12:52,Trader 3,114.05,74.0,1.0
26/07/22 12:55,Trader 2,111.47,47.0,0.0
26/07/22 12:56,Trader 4,117.96,203.0,0.0
26/07/22 13:05,Trader 4,116.13,231.0,0.0
26/07/22 13:06,Trader 4,,198.0,1.0
26/07/22 13:06,Trader 3,115.37,137.0,1.0
26/07/22 13:07,Trader 4,115.64,197.0,0.0
26/07/22 13:12,Trader 3,113.66,167.0,1.0
26/07/22 13:13,,112.35,55.0,1.0
26/07/22 13:14,Trader 1,116.08,123.0,0.0
26/07/22 13:16,Trader 3,115.04,47.0,1.0
26/07/22 13:18,Trader 3,114.84,185.0,1.0
26/07/22 13:20,Trader 2,111.36,48.0,0.0
26/07/22 13:21,Trader 2,113.02,48.0,1.0
26/07/22 13:22,Trader 1,115.62,108.0,1.0
26/07/22 13:24,Trader 1,115.72,85.0,
26/07/22 13:27,Trader 2,113.09,47.0,0.0
,Trader 4,115.81,190.0,0.0
26/07/22 13:29,Trader 2,,39.0,1.0
26/07/22 13:29,Trader 3,116.66,75.0,1.0
26/07/22 13:29,Trader 1,115.76,100.0,0.0
26/07/22 13:31,Trader 3,116.87,113.0,
26/07/22 13:35,Trader 1,115.38,119.0,1.0
26/07/22 13:36,Trader 1,115.62,87.0,0.0
26/07/22 13:36,Trader 4,115.71,189.0,0.0
26/07/22 13:37,Trader 1,113.84,80.0,0.0
26/07/22 13:39,Trader 2,112.66,,
26/07/22 13:39,Trader 2,112.45,64.0,0.0
26/07/22 13:41,Trader 3,113.6,96.0,1.0
26/07/22 13:41,Trader 1,,92.0,1.0
26/07/22 13:42,,116.56,90.0,0.0
26/07/22 13:42,Trader 4,117.24,226.0,0.0
26/07/22 13:44,Trader 2,112.17,37.0,0.0
26/07/22 13:46,Trader 1,115.58,91.0,1.0
26/07/22 13:48,Trader 4,116.3,203.0,0.0
,Trader 3,115.01,151.0,1.0
26/07/22 13:49,Trader 4,117.52,178.0,0.0
26/07/22 13:49,Trader 3,114.12,,1.0
26/07/22 13:52,Trader 3,115.63,151.0,1.0
26/07/22 13:52,Trader 1,,81.0,0.0
26/07/22 13:53,,114.05,173.0,1.0
26/07/22 13:55,Trader 4,115.96,203.0,0.0
26/07/22 13:58,Trader 3,114.47,178.0,1.0
26/07/22 13:59,Trader 4,115.18,230.0,0.0
26/07/22 14:02,Trader 2,112.36,48.0,0.0
26/07/22 14:02,Trader 2,112.12,39.0,1.0
26/07/22 14:03,Trader 1,115.42,93.0,1.0
26/07/22 14:07,Trader 2,111.47,71.0,0.0
26/07/22 14:09,Trader 3,113.71,126.0,0.0
26/07/22 14:09,Trader 1,115.83,76.0,0.0
26/07/22 14:10,Trader 3,115.36,122.0,0.0
26/07/22 14:11,Trader 1,115.56,65.0,0.0
26/07/22 14:18,Trader 2,111.43,48.0,0.0
26/07/22 14:18,Trader 3,115.24,100.0,0.0
26/07/22 14:20,Trader 4,115.66,226.0,0.0
26/07/22 14:24,Trader 3,115.08,95.0,1.0
26/07/22 14:24,Trader 2,113.42,62.0,1.0
26/07/22 14:26,Trader 3,115.27,138.0,
26/07/22 14:27,Trader 4,116.08,177.0,1.0
26/07/22 14:27,Trader 2,112.82,59.0,0.0
26/07/22 14:32,,115.29,74.0,0.0
26/07/22 14:32,Trader 2,111.48,71.0,1.0
26/07/22 14:33,Trader 2,112.39,65.0,1.0
26/07/22 14:36,Trader 1,115.37,139.0,0.0
26/07/22 14:37,Trader 1,114.7,,0.0
26/07/22 14:42,Trader 3,115.6,222.0,1.0
26/07/22 14:43,Trader 3,115.58,55.0,1.0
26/07/22 14:44,Trader 4,116.84,200.0,0.0
26/07/22 14:47,Trader 2,112.78,50.0,
26/07/22 14:48,Trader 4,116.84,195.0,0.0
26/07/22 14:48,Trader 2,111.84,63.0,0.0
26/07/22 14:49,Trader 4,116.36,187.0,0.0
26/07/22 14:49,Trader 1,116.74,117.0,0.0
26/07/22 14:51,Trader 4,117.39,189.0,1.0
,Trader 4,116.72,180.0,0.0
26/07/22 14:55,Trader 3,115.27,66.0,1.0
26/07/22 15:01,Trader 3,114.54,109.0,
,Trader 3,114.56,167.0,1.0
26/07/22 15:03,Trader 3,112.97,124.0,1.0
26/07/22 15:05,Trader 4,116.47,234.0,1.0
26/07/22 15:09,Trader 3,115.56,130.0,1.0
26/07/22 15:11,Trader 3,114.05,77.0,1.0
26/07/22 15:12,Trader 3,115.82,77.0,0.0
26/07/22 15:14,Trader 1,114.76,57.0,0.0
26/07/22 15:16,Trader 4,117.11,232.0,0.0
26/07/22 15:21,Trader 2,112.45,37.0,1.0
26/07/22 15:22,Trader 4,115.36,208.0,0.0
26/07/22 15:23,Trader 1,114.62,96.0,0.0
26/07/22 15:27,Trader 4,115.12,252.0,0.0
26/07/22 15:29,Trader 3,115.26,107.0,1.0
27/07/22 9:18,Trader 3,116.65,180.0,0.0
27/07/22 9:19,,113.73,174.0,0.0
27/07/22 9:21,Trader 3,114.03,162.0,1.0
27/07/22 9:22,Trader 2,111.25,43.0,0.0
27/07/22 9:27,Trader 4,115.03,215.0,0.0
27/07/22 9:28,Trader 3,114.03,67.0,1.0
27/07/22 9:29,Trader 1,,70.0,0.0
27/07/22 9:29,Trader 3,113.68,119.0,0.0
27/07/22 9:30,Trader 1,115.43,130.0,0.0
27/07/22 9:32,,115.0,239.0,0.0
27/07/22 9:37,Trader 3,114.8,93.0,
27/07/22 9:38,Trader 1,116.67,104.0,0.0
27/07/22 9:38,Trader 4,115.4,215.0,0.0
27/07/22 9:43,Trader 4,115.89,,0.0
27/07/22 9:47,Trader 2,110.69,52.0,
27/07/22 9:48,Trader 1,114.88,123.0,
27/07/22 9:49,Trader 2,112.08,63.0,1.0
27/07/22 9:49,Trader 1,115.85,102.0,0.0
27/07/22 9:49,Trader 4,114.89,165.0,0.0
27/07/22 9:50,Trader 3,115.72,214.0,0.0
27/07/22 9:51,Trader 1,116.72,107.0,
27/07/22 9:52,Trader 2,111.12,,1.0
27/07/22 9:57,Trader 4,116.75,206.0,0.0
27/07/22 9:58,Trader 4,116.53,176.0,0.0
27/07/22 10:05,Trader 1,114.7,135.0,1.0
27/07/22 10:07,Trader 1,117.39,114.0,0.0
27/07/22 10:11,Trader 3,115.2,119.0,1.0
27/07/22 10:13,Trader 1,113.74,112.0,0.0
27/07/22 10:15,,114.6,112.0,0.0
27/07/22 10:17,Trader 2,111.25,41.0,0.0
,Trader 2,113.35,52.0,0.0
27/07/22 10:23,Trader 4,115.99,192.0,0.0
27/07/22 10:25,,114.84,98.0,
27/07/22 10:25,Trader 3,115.9,132.0,1.0
,Trader 2,113.09,54.0,1.0
27/07/22 10:32,Trader 2,112.53,46.0,0.0
27/07/22 10:33,,116.13,228.0,0.0
27/07/22 10:34,Trader 1,114.52,90.0,0.0
27/07/22 10:35,Trader 1,116.17,108.0,0.0
27/07/22 10:36,Trader 1,115.05,85.0,0.0
27/07/22 10:39,Trader 3,114.38,127.0,0.0
27/07/22 10:39,Trader 4,115.62,233.0,0.0
27/07/22 10:39,Trader 3,115.16,41.0,1.0
27/07/22 10:40,Trader 4,116.37,210.0,1.0
27/07/22 10:40,Trader 1,116.45,88.0,0.0
27/07/22 10:49,Trader 4,117.7,141.0,0.0
27/07/22 10:51,Trader 1,113.82,94.0,1.0
27/07/22 10:55,Trader 2,112.67,24.0,1.0
27/07/22 10:56,,116.06,209.0,0.0
27/07/22 10:57,,111.41,52.0,1.0
27/07/22 11:02,Trader 1,114.78,94.0,
27/07/22 11:03,,112.54,82.0,0.0
27/07/22 11:05,Trader 1,115.17,138.0,1.0
27/07/22 11:10,Trader 2,111.13,37.0,1.0
27/07/22 11:10,Trader 3,114.72,120.0,1.0
27/07/22 11:13,Trader 3,115.29,,1.0
27/07/22 11:13,Trader 1,114.73,,1.0
27/07/22 11:14,,115.3,116.0,
27/07/22 11:17,Trader 2,111.8,,0.0
27/07/22 11:18,Trader 4,116.46,194.0,0.0
27/07/22 11:18,Trader 2,112.18,58.0,0.0
27/07/22 11:19,Trader 3,112.28,153.0,1.0
27/07/22 11:21,Trader 2,112.66,41.0,1.0
27/07/22 11:22,Trader 1,114.11,106.0,0.0
27/07/22 11:25,Trader 3,115.04,174.0,1.0
27/07/22 11:26,Trader 1,115.87,,1.0
27/07/22 11:27,,,96.0,0.0
27/07/22 11:28,Trader 1,114.23,111.0,0.0
27/07/22 11:30,Trader 4,115.89,181.0,0.0
27/07/22 11:33,Trader 2,112.95,66.0,1.0
27/07/22 11:36,Trader 1,115.22,89.0,0.0
27/07/22 11:37,Trader 3,113.52,68.0,1.0
27/07/22 11:39,Trader 4,,193.0,1.0
27/07/22 11:41,Trader 2,113.58,57.0,0.0
27/07/22 11:42,Trader 4,116.45,156.0,1.0
27/07/22 11:43,,112.42,25.0,1.0
27/07/22 11:47,Trader 2,112.78,52.0,1.0
27/07/22 11:47,Trader 3,113.79,171.0,0.0
27/07/22 11:49,Trader 4,,181.0,0.0
27/07/22 11:50,Trader 2,110.96,66.0,0.0
27/07/22 11:50,Trader 1,115.39,73.0,1.0
27/07/22 11:51,Trader 1,113.97,94.0,0.0
27/07/22 11:51,Trader 3,115.06,105.0,1.0
27/07/22 11:52,Trader 2,112.19,41.0,1.0
27/07/22 11:55,Trader 1,115.34,112.0,0.0
27/07/22 11:59,Trader 1,115.09,121.0,0.0
27/07/22 12:01,Trader 2,113.27,41.0,0.0
27/07/22 12:02,Trader 3,113.5,134.0,1.0
27/07/22 12:02,Trader 3,113.28,90.0,1.0
27/07/22 12:05,,111.2,56.0,0.0
27/07/22 12:06,Trader 2,110.03,,1.0
27/07/22 12:06,Trader 1,115.15,93.0,0.0
27/07/22 12:06,Trader 3,113.75,166.0,1.0
27/07/22 12:07,Trader 3,114.96,144.0,0.0
27/07/22 12:08,Trader 4,117.07,166.0,1.0
27/07/22 12:09,Trader 1,115.34,66.0,0.0
27/07/22 12:09,Trader 4,116.58,210.0,0.0
27/07/22 12:09,Trader 3,114.83,110.0,1.0
27/07/22 12:10,Trader 4,114.92,201.0,0.0
27/07/22 12:10,Trader 4,115.73,214.0,0.0
