avg_vol,avg_buy_vol,avg_value,perc_ret,avg_num_trades,anomaly,avg_num_orders
10566.0,2375.3,800436.62,5.57,18.0,0.0,25.0
10980.6,3080.9,800586.05,7.43,17.0,0.0,25.0
8212.5,81.3,798724.15,4.73,18.0,0.0,25.0
19551.5,7407.7,1000204.14,15.43,11.0,1.0,20.0
8480.5,3340.8,799507.0,0.49,12.0,0.0,17.0
11723.6,3103.3,800775.32,7.72,15.0,0.0,22.0
10558.6,7359.0,799872.73,13.57,17.0,0.0,26.0
11240.4,832.6,800285.15,14.81,16.0,0.0,25.0
11221.6,4028.3,799003.53,5.78,14.0,0.0,21.0
8043.8,2786.4,800928.69,9.68,18.0,0.0,26.0
9194.0,1897.2,801777.9,7.44,16.0,0.0,23.0
9532.9,787.1,799991.47,8.93,19.0,0.0,27.0
9157.5,3894.6,799653.35,1.04,17.0,0.0,23.0
22120.7,17651.9,999861.31,13.81,9.0,1.0,17.0
8834.5,2699.4,799735.82,18.23,18.0,0.0,28.0
11006.3,4454.9,800376.0,7.3,13.0,0.0,20.0
18834.3,14402.7,998569.41,16.48,8.0,1.0,16.0
11159.5,1014.5,800227.97,-0.13,15.0,0.0,21.0
9937.4,2521.4,798187.25,2.64,16.0,0.0,22.0
9805.7,4902.8,800089.73,14.5,11.0,0.0,19.0
10158.7,1006.7,801520.69,13.79,19.0,0.0,28.0
9694.0,7246.0,798174.51,8.49,21.0,0.0,29.0
20505.3,16095.6,999915.19,17.04,8.0,1.0,17.0
9906.6,6731.4,799479.06,9.98,15.0,0.0,23.0
19640.5,14552.3,1000241.54,14.65,7.0,1.0,15.0
11133.1,7409.7,798105.18,8.75,16.0,0.0,24.0
10731.9,2955.2,801547.33,4.55,15.0,0.0,22.0
19217.2,13038.0,1001199.42,15.61,9.0,1.0,17.0
7933.1,4513.7,799301.19,12.13,13.0,0.0,20.0
8337.1,4495.1,801108.16,16.17,19.0,0.0,28.0
10544.9,1213.1,800258.43,2.33,11.0,0.0,16.0
9918.3,6687.6,798849.12,15.58,16.0,0.0,25.0
10527.3,2552.1,800070.09,8.23,15.0,0.0,22.0
10411.6,3984.7,801589.0,17.01,19.0,0.0,29.0
9931.0,3838.4,800375.03,18.8,12.0,0.0,21.0
20609.7,5113.7,1000277.06,16.88,10.0,1.0,19.0
9479.2,1772.5,798445.7,15.2,16.0,0.0,25.0
21642.9,10130.7,1000586.27,12.55,12.0,1.0,21.0
10505.5,1526.4,799977.49,7.49,21.0,0.0,29.0
19628.5,13971.9,1001566.61,14.78,10.0,1.0,19.0
19573.4,4400.2,1000294.57,12.43,6.0,1.0,13.0
10785.5,3498.0,800978.82,5.95,12.0,0.0,18.0
10151.5,6626.7,800832.55,6.45,13.0,0.0,20.0
9177.0,2277.0,800418.44,6.14,18.0,0.0,25.0
9033.4,5637.4,800663.13,6.13,8.0,0.0,13.0
8660.6,4029.3,799705.49,4.79,15.0,0.0,21.0
11147.5,8274.4,799733.7,17.38,12.0,0.0,21.0
11658.5,7509.6,799790.14,15.23,13.0,0.0,21.0
20287.0,8825.4,999581.59,15.72,12.0,1.0,21.0
10554.7,3874.5,800764.03,16.63,14.0,0.0,23.0
10450.3,6931.7,799445.81,17.56,18.0,0.0,28.0
9926.4,1514.2,800537.71,5.43,12.0,0.0,18.0
18418.8,14652.2,999283.99,16.97,11.0,1.0,20.0
8723.7,4509.4,800956.37,17.39,14.0,0.0,23.0
9458.8,6116.5,799205.99,1.57,12.0,0.0,17.0
9957.5,5260.6,799170.03,4.53,9.0,0.0,14.0
9394.6,5396.9,799535.38,15.25,16.0,0.0,25.0
20524.3,14323.6,999037.53,14.9,10.0,1.0,19.0
19663.3,11295.9,999201.0,14.63,6.0,1.0,14.0
10786.3,4657.7,798411.47,22.52,19.0,0.0,30.0
9619.9,3332.4,798768.2,4.91,13.0,0.0,19.0
17825.1,5531.9,999238.54,14.92,8.0,1.0,16.0
10699.0,6971.1,800296.43,11.9,9.0,0.0,16.0
11175.7,4102.5,799697.12,9.47,15.0,0.0,23.0
9484.4,5342.7,799746.25,15.11,20.0,0.0,30.0
9626.9,2221.6,800395.14,2.27,11.0,0.0,16.0
9608.6,5969.0,799974.74,12.13,18.0,0.0,27.0
10682.0,7689.8,798366.22,7.32,13.0,0.0,20.0
10239.9,4674.7,797995.78,7.22,14.0,0.0,21.0
18896.0,11151.7,999313.95,14.14,9.0,1.0,17.0
11266.1,8392.1,799753.83,14.5,19.0,0.0,28.0
10530.8,5677.9,797939.7,12.61,20.0,0.0,29.0
9626.0,4689.6,799495.58,4.88,8.0,0.0,13.0
10825.6,4531.6,801388.93,10.97,14.0,0.0,22.0
21636.5,16581.2,1000537.91,15.64,8.0,1.0,17.0
11781.8,5236.4,800356.75,5.43,10.0,0.0,16.0
18092.6,12967.2,1000587.0,15.84,11.0,1.0,20.0
9112.2,6538.1,801151.6,2.0,19.0,0.0,26.0
10144.4,5122.4,801053.03,8.06,17.0,0.0,25.0
10564.5,4759.8,802185.16,17.35,17.0,0.0,27.0
10271.2,5356.8,802628.56,13.6,17.0,0.0,26.0
19396.8,13774.5,999187.75,17.6,11.0,1.0,20.0
10003.3,5350.6,801857.37,16.35,17.0,0.0,26.0
9053.1,2632.5,798211.36,12.86,12.0,0.0,20.0
9008.2,5004.6,799386.91,17.71,19.0,0.0,29.0
10009.6,6628.0,798652.57,14.08,12.0,0.0,20.0
10262.2,6107.5,801009.88,-1.17,17.0,0.0,23.0
19414.3,11222.6,1001028.93,16.78,12.0,1.0,21.0
8246.6,1903.1,799950.26,15.45,10.0,0.0,18.0
9463.3,4292.1,801535.97,7.57,15.0,0.0,22.0
19849.6,15112.2,999121.15,13.2,16.0,1.0,25.0
9975.3,4002.1,800511.74,2.71,16.0,0.0,22.0
10819.7,1159.3,798284.78,4.55,18.0,0.0,25.0
11829.7,7432.0,801244.67,14.26,20.0,0.0,30.0
10045.2,1076.3,799917.54,11.2,13.0,0.0,20.0
20413.4,12081.4,999646.59,16.62,9.0,1.0,18.0
9549.8,2259.9,798608.3,7.24,11.0,0.0,17.0
9017.2,4661.1,799436.32,13.52,13.0,0.0,21.0
21106.7,4085.2,1000832.03,18.93,8.0,1.0,17.0
9937.8,4447.3,800526.3,10.43,16.0,0.0,24.0
9042.4,6116.1,799607.63,-0.77,11.0,0.0,16.0
8533.6,914.3,799191.77,12.42,12.0,0.0,19.0
11610.6,6107.9,800255.18,10.1,15.0,0.0,23.0
11632.4,1857.3,800778.64,18.11,20.0,0.0,30.0
19364.5,7185.6,1000120.13,16.09,7.0,1.0,15.0
10716.8,1634.8,799989.31,6.65,17.0,0.0,24.0
11671.1,4237.3,798366.38,14.53,13.0,0.0,21.0
10336.7,6450.7,800325.45,10.34,16.0,0.0,24.0
20333.8,15410.4,999071.44,18.83,12.0,1.0,22.0
11242.2,8244.3,798281.69,13.55,13.0,0.0,21.0
19231.5,11863.1,999241.43,11.84,6.0,1.0,13.0
10566.2,7233.0,798187.76,5.52,15.0,0.0,22.0
8979.1,5430.0,800077.78,9.21,15.0,0.0,22.0
11075.1,7817.7,798732.0,5.18,8.0,0.0,13.0
8367.1,4851.5,797644.29,14.59,17.0,0.0,26.0
11495.5,8275.5,800531.88,9.8,13.0,0.0,20.0
11674.6,2183.1,799359.48,14.5,19.0,0.0,28.0
9370.2,3825.7,800136.31,11.32,12.0,0.0,19.0
10284.5,2666.4,801037.4,5.41,13.0,0.0,19.0
10094.0,1161.3,799233.4,14.03,14.0,0.0,22.0
8966.8,3291.6,798701.9,7.89,18.0,0.0,26.0
9121.0,6188.2,800146.71,14.02,20.0,0.0,29.0
10655.8,3599.0,799026.2,12.09,12.0,0.0,20.0
10840.9,4884.4,800916.97,12.14,19.0,0.0,28.0
9762.1,3951.3,801133.39,15.7,18.0,0.0,27.0
9981.3,6761.5,798724.97,3.31,14.0,0.0,20.0
10153.9,6461.6,799832.14,8.08,10.0,0.0,16.0
9618.6,1984.8,800362.96,5.98,11.0,0.0,17.0
9598.0,2540.6,801077.58,6.18,15.0,0.0,22.0
9629.5,3828.6,800451.32,9.25,13.0,0.0,20.0
9536.1,2311.8,799756.21,0.42,9.0,0.0,13.0
10989.1,6352.3,799931.73,15.56,15.0,0.0,24.0
20451.2,5631.5,1000530.02,17.67,5.0,1.0,13.0
19347.4,9476.3,1000950.64,11.42,6.0,1.0,13.0
19428.2,0.0,1001136.17,13.17,13.0,1.0,22.0
8565.4,5139.2,800397.48,6.51,15.0,0.0,22.0
9484.0,5918.6,799988.89,7.19,14.0,0.0,21.0
9147.6,2111.0,801300.68,14.0,17.0,0.0,26.0
9415.9,2228.2,799435.87,7.87,14.0,0.0,21.0
9587.3,6370.1,798270.38,5.32,17.0,0.0,24.0
9932.1,3948.9,799403.44,15.39,14.0,0.0,22.0
20641.5,15494.0,999011.45,15.6,11.0,1.0,20.0
8545.3,4293.9,802088.53,19.17,20.0,0.0,30.0
10060.7,4142.6,798874.26,7.16,15.0,0.0,22.0
10532.0,5318.1,801537.07,17.6,8.0,0.0,16.0
10254.0,5716.8,800179.59,2.89,16.0,0.0,22.0
9289.5,3334.7,801943.12,-0.97,20.0,0.0,26.0
9507.2,5461.6,800451.05,7.18,15.0,0.0,22.0
9376.3,3083.5,800033.31,4.74,16.0,0.0,23.0
10037.5,1942.7,802837.05,17.95,13.0,0.0,22.0
11470.6,8248.5,797749.25,7.2,18.0,0.0,26.0
9958.5,5809.1,800100.98,16.67,13.0,0.0,22.0
19911.0,14410.7,1000179.16,11.65,8.0,1.0,16.0
11273.5,7625.1,800440.1,11.38,13.0,0.0,21.0
18825.3,8189.5,1000179.99,14.63,10.0,1.0,18.0
9717.4,3644.0,799435.8,5.38,14.0,0.0,20.0
19015.0,15564.0,1000188.3,14.16,13.0,1.0,22.0
11080.5,5675.4,800762.13,8.06,12.0,0.0,19.0
20533.7,16393.8,998289.2,16.54,9.0,1.0,18.0
11105.3,1613.6,799431.34,11.84,14.0,0.0,22.0
10679.6,8342.7,798543.78,15.47,17.0,0.0,26.0
10520.8,3214.7,799553.77,7.7,10.0,0.0,16.0
11437.3,2062.5,799482.68,2.74,12.0,0.0,18.0
12451.0,3620.5,800323.73,-1.5,17.0,0.0,23.0
19468.4,4017.3,999808.76,16.0,4.0,1.0,12.0
7781.1,3552.2,800219.77,16.65,15.0,0.0,24.0
9388.7,6389.1,798680.24,6.16,14.0,0.0,21.0
9852.1,5046.2,798878.04,18.11,17.0,0.0,27.0
9578.8,3438.5,799132.95,19.35,16.0,0.0,26.0
9627.8,5329.7,800224.47,5.42,12.0,0.0,18.0
10443.5,2983.9,801609.17,0.75,10.0,0.0,15.0
19830.8,15313.5,999734.58,16.45,8.0,1.0,16.0
11525.4,7467.2,798357.17,14.05,20.0,0.0,30.0
18844.1,13681.3,1001524.62,12.9,10.0,1.0,18.0
21966.0,16939.5,999883.73,18.56,10.0,1.0,20.0
20055.6,9096.3,998379.75,15.86,9.0,1.0,18.0
19054.0,13314.8,998374.9,12.37,7.0,1.0,14.0
9278.1,5444.2,801157.48,-0.98,13.0,0.0,18.0
18715.3,7575.2,999439.98,15.94,8.0,1.0,16.0
8453.3,3391.4,801725.95,7.06,12.0,0.0,18.0
10268.6,581.2,800811.61,13.04,18.0,0.0,27.0
10301.9,7801.4,802373.73,19.37,16.0,0.0,26.0
8459.0,2966.1,798604.88,13.65,11.0,0.0,18.0
9134.6,5451.3,800601.07,14.03,13.0,0.0,21.0
10023.4,2131.0,797881.41,20.42,8.0,0.0,16.0
9934.9,5725.2,801719.54,2.65,17.0,0.0,24.0
8691.8,4704.7,801885.13,11.4,16.0,0.0,24.0
8786.9,497.4,800864.03,15.74,15.0,0.0,24.0
9833.5,6308.9,800388.4,7.54,15.0,0.0,22.0
10674.2,4165.5,800242.47,19.84,17.0,0.0,27.0
8973.5,4819.1,800090.92,5.8,15.0,0.0,22.0
9820.2,4483.1,800313.16,10.86,17.0,0.0,25.0
7899.8,4701.5,801952.37,7.59,19.0,0.0,27.0
10186.9,6496.0,798577.64,13.55,17.0,0.0,26.0
12013.8,5376.3,801243.18,10.22,17.0,0.0,25.0
11314.4,4498.5,799446.45,10.11,17.0,0.0,25.0
8980.0,3537.6,801351.96,11.67,14.0,0.0,22.0
9735.9,3157.6,798642.32,12.35,13.0,0.0,21.0
9275.1,3754.2,799994.09,8.22,16.0,0.0,23.0
18490.1,13252.1,1000871.7,12.08,12.0,1.0,20.0
10281.3,6311.7,801850.97,15.23,18.0,0.0,27.0
10747.3,6949.7,799575.64,14.15,18.0,0.0,27.0
8880.3,6139.5,799827.76,6.47,14.0,0.0,21.0
9536.5,3721.6,799105.43,6.46,12.0,0.0,18.0
20716.7,15736.7,999774.02,14.48,13.0,1.0,22.0
10410.6,5742.2,798082.07,7.37,17.0,0.0,25.0
8225.3,5519.6,800388.23,12.29,12.0,0.0,19.0
11131.2,8224.9,799997.33,10.34,13.0,0.0,20.0
9451.7,3825.7,798905.68,4.33,14.0,0.0,20.0
11230.9,6702.3,797989.23,10.23,19.0,0.0,28.0
9917.9,6400.9,800096.74,-7.72,16.0,0.0,20.0
19045.8,373.4,1000073.87,13.32,8.0,1.0,16.0
12362.0,8534.8,799803.02,3.84,18.0,0.0,25.0
20002.0,14738.3,999303.92,13.27,10.0,1.0,18.0
10797.0,514.1,799051.04,0.47,15.0,0.0,21.0
9849.7,3615.7,800583.27,12.89,18.0,0.0,27.0
10085.9,5883.4,799461.11,7.29,18.0,0.0,26.0
9806.3,4037.9,799444.17,11.47,20.0,0.0,29.0
8461.3,4906.1,799589.49,10.32,18.0,0.0,26.0
21075.5,5229.3,1000075.63,15.14,7.0,1.0,15.0
8945.5,2064.3,799639.02,8.22,19.0,0.0,27.0
11612.3,5892.0,799194.29,21.86,17.0,0.0,28.0
9855.8,4976.7,799562.77,15.27,12.0,0.0,20.0
10470.1,7569.8,799903.3,16.33,17.0,0.0,26.0
10153.4,4865.2,799340.2,6.13,20.0,0.0,28.0
8390.0,3011.8,800105.28,10.82,19.0,0.0,27.0
9957.1,6692.5,801455.44,19.38,13.0,0.0,22.0
21329.9,3253.7,998684.67,14.75,14.0,1.0,24.0
8038.3,309.2,799883.31,-0.11,18.0,0.0,24.0
10144.0,7262.2,798833.94,17.63,15.0,0.0,24.0
9103.5,674.3,800191.37,20.0,12.0,0.0,21.0
9698.6,6686.6,798506.22,1.97,12.0,0.0,17.0
19063.5,4511.2,999751.81,14.09,13.0,1.0,22.0
9983.7,6529.1,799398.0,9.63,13.0,0.0,20.0
9543.6,6351.8,798387.85,11.96,12.0,0.0,19.0
9790.1,6569.7,798760.24,14.49,18.0,0.0,27.0
9646.7,3800.2,799141.8,5.93,21.0,0.0,29.0
20173.8,3221.0,1001386.42,13.26,8.0,1.0,16.0
9252.8,3904.4,800310.55,9.12,16.0,0.0,24.0
11673.9,3786.1,798492.02,15.4,12.0,0.0,20.0
10681.5,5595.1,800337.13,13.08,17.0,0.0,26.0
9002.7,5553.4,801076.3,21.95,14.0,0.0,24.0
11453.1,7851.5,800479.79,1.28,11.0,0.0,16.0
18767.6,2010.8,1001116.93,18.19,7.0,1.0,16.0
9609.5,2543.7,800411.15,5.29,15.0,0.0,22.0
11635.7,6924.9,799071.84,11.91,12.0,0.0,20.0
17958.9,8749.2,999750.76,15.63,12.0,1.0,21.0
10050.0,1310.9,801304.33,0.71,15.0,0.0,21.0
9353.4,4920.5,800294.17,7.48,17.0,0.0,24.0
7870.5,4388.0,799318.84,11.21,19.0,0.0,27.0
10809.1,3697.8,799855.44,6.17,15.0,0.0,22.0
11262.6,6387.0,800491.91,9.26,16.0,0.0,24.0
8825.0,2521.4,801575.07,6.27,17.0,0.0,24.0
9567.6,5709.7,798726.03,17.66,16.0,0.0,25.0
10480.8,5863.7,801728.16,12.45,13.0,0.0,21.0
8098.1,4934.8,800535.57,4.49,20.0,0.0,27.0
9806.4,1050.7,799671.82,8.3,17.0,0.0,25.0
10197.1,5562.1,800706.38,12.33,16.0,0.0,24.0
9953.6,6197.5,800342.55,15.94,16.0,0.0,25.0
10557.9,502.8,801584.09,9.91,15.0,0.0,23.0
10138.2,2399.1,799964.98,-0.38,14.0,0.0,19.0
20297.4,2799.6,1001434.49,14.4,8.0,1.0,16.0
9119.6,6196.7,799088.23,14.28,12.0,0.0,20.0
8916.3,5433.4,801952.34,7.99,12.0,0.0,19.0
8620.7,2328.2,800913.24,13.04,17.0,0.0,25.0
19448.3,9724.2,1000480.59,12.99,11.0,1.0,19.0
9086.0,5864.0,799306.63,6.97,17.0,0.0,24.0
8336.8,4696.3,799433.43,6.67,16.0,0.0,23.0
8557.7,4884.9,800319.59,8.08,19.0,0.0,27.0
9344.9,3540.6,799481.74,14.68,14.0,0.0,22.0
9645.7,6631.4,801012.82,7.76,13.0,0.0,20.0
9351.3,4531.0,800325.99,17.49,15.0,0.0,24.0
10367.5,4671.1,800112.66,8.6,20.0,0.0,28.0
17811.1,13870.6,998764.28,15.79,8.0,1.0,16.0
10723.8,4340.6,797914.84,13.82,14.0,0.0,22.0
10293.4,6208.7,800138.83,14.75,12.0,0.0,20.0
21339.0,621.5,999617.78,14.26,12.0,1.0,21.0
9871.9,5032.7,798779.75,11.03,18.0,0.0,26.0
10107.7,3324.0,799765.19,15.36,17.0,0.0,26.0
9394.0,2635.7,799888.15,12.31,14.0,0.0,22.0
10043.2,292.5,800632.42,10.26,13.0,0.0,20.0
8264.4,3345.1,800508.75,11.37,15.0,0.0,23.0
11106.2,6011.6,799004.74,12.34,7.0,0.0,14.0
10898.0,1167.6,800203.04,12.3,22.0,0.0,32.0
9514.2,4558.9,799450.97,15.76,22.0,0.0,32.0
9935.5,6172.1,802783.54,3.18,9.0,0.0,14.0
9371.6,5577.4,800407.3,9.57,22.0,0.0,31.0
9553.3,2964.8,800051.29,4.24,15.0,0.0,21.0
8849.4,4167.2,801744.0,11.08,18.0,0.0,26.0
8379.2,4535.5,799012.72,9.08,20.0,0.0,28.0
9034.9,1976.4,800485.52,17.67,18.0,0.0,28.0
10310.6,3482.4,800998.29,13.51,8.0,0.0,15.0
9847.8,5431.7,800191.2,10.2,21.0,0.0,30.0
9926.0,3836.4,799495.52,18.68,19.0,0.0,29.0
8182.1,2577.9,799671.34,6.12,14.0,0.0,20.0
9779.7,6684.9,800337.71,10.96,16.0,0.0,24.0
9146.0,2110.6,801594.94,1.99,22.0,0.0,29.0
11465.8,3612.5,800479.96,10.22,16.0,0.0,24.0
9170.0,5835.5,799758.92,8.72,16.0,0.0,23.0
20668.4,9959.4,1000533.9,16.12,12.0,1.0,21.0
10800.7,6800.4,801071.79,9.09,14.0,0.0,21.0
19906.2,2444.6,1000171.57,15.73,12.0,1.0,21.0
19115.2,12263.9,1000196.17,16.25,9.0,1.0,18.0
9761.1,4880.6,799340.11,4.42,14.0,0.0,20.0
9651.0,5284.0,800502.15,9.83,17.0,0.0,25.0
10328.4,2503.9,800023.12,9.11,15.0,0.0,22.0
9402.6,4770.8,800832.67,10.72,10.0,0.0,17.0
10218.8,3539.8,798195.15,13.53,18.0,0.0,27.0
9626.6,5909.8,798775.24,6.21,13.0,0.0,19.0
11139.2,7401.2,799219.09,12.11,14.0,0.0,22.0
11462.4,5232.8,800624.29,9.79,12.0,0.0,19.0
9465.8,3026.5,801057.56,5.68,17.0,0.0,24.0
7574.7,3435.5,801078.27,10.03,16.0,0.0,24.0
20944.2,13569.5,999432.44,15.39,10.0,1.0,19.0
11074.9,5306.7,797306.35,6.38,12.0,0.0,18.0
20746.4,14160.2,999368.71,14.19,14.0,1.0,23.0
9386.7,5305.5,800955.77,1.66,14.0,0.0,20.0
10487.9,6715.3,799713.08,12.94,17.0,0.0,26.0
8381.1,6033.5,800499.3,8.89,10.0,0.0,16.0
10432.4,6784.7,800184.78,12.83,20.0,0.0,29.0
9778.2,2588.3,798173.8,11.82,17.0,0.0,25.0
9881.1,0.0,800240.29,6.41,14.0,0.0,21.0
19395.8,11789.6,1000571.21,13.91,11.0,1.0,20.0
8942.4,3946.6,798661.53,16.01,10.0,0.0,18.0
19957.7,15600.1,999847.6,14.64,9.0,1.0,17.0
20361.0,8857.6,1000559.94,16.4,12.0,1.0,21.0
8180.7,3661.0,799960.88,14.8,13.0,0.0,21.0
11000.2,6736.6,801045.08,10.6,15.0,0.0,23.0
10884.9,5891.8,799942.03,14.47,20.0,0.0,30.0
8481.7,4643.8,801010.1,3.5,14.0,0.0,20.0
9650.6,6252.5,798443.58,5.0,17.0,0.0,24.0
9034.4,4964.9,800345.28,1.31,20.0,0.0,27.0
9886.9,288.0,800102.42,14.25,14.0,0.0,22.0
9201.7,6387.7,800211.12,5.44,18.0,0.0,25.0
8245.9,4514.7,800719.34,5.61,16.0,0.0,23.0
11428.0,2429.6,801779.36,20.21,17.0,0.0,27.0
20436.2,12867.2,1000874.75,13.56,6.0,1.0,14.0
9931.7,5575.7,799518.08,8.57,15.0,0.0,22.0
8715.4,3706.5,799556.58,9.85,17.0,0.0,25.0
10421.1,5287.6,800494.68,7.7,17.0,0.0,25.0
10658.7,5879.0,801534.92,12.46,16.0,0.0,24.0
18201.2,14287.0,1000362.33,13.48,10.0,1.0,18.0
10524.2,5674.3,798777.17,4.52,16.0,0.0,23.0
9806.6,2801.9,799730.93,10.81,15.0,0.0,23.0
10162.8,6313.3,799331.02,14.1,18.0,0.0,27.0
11288.7,2469.4,800163.2,6.95,12.0,0.0,19.0
9506.2,2858.5,799609.23,5.21,15.0,0.0,22.0
9710.0,3716.2,799563.22,10.55,17.0,0.0,25.0
11338.9,2480.4,801015.72,8.44,16.0,0.0,24.0
9603.5,2328.1,799766.69,12.41,8.0,0.0,15.0
10662.9,2332.5,800523.5,16.3,16.0,0.0,25.0
20598.4,9641.8,1000862.96,14.2,6.0,1.0,14.0
11753.7,3591.4,801319.43,5.84,12.0,0.0,18.0
10555.1,6902.8,800103.35,10.95,15.0,0.0,23.0
10229.8,4817.2,799496.22,8.78,17.0,0.0,25.0
9421.0,4436.3,800669.43,5.75,14.0,0.0,21.0
11043.7,7141.3,801046.71,11.41,17.0,0.0,25.0
9666.1,3429.9,799668.9,13.98,14.0,0.0,22.0
9874.9,4508.1,799510.78,11.04,17.0,0.0,25.0
19290.4,13549.2,1000290.83,16.41,9.0,1.0,18.0
19330.8,7892.5,998785.79,13.52,11.0,1.0,19.0
10389.6,6903.2,798641.32,5.58,15.0,0.0,22.0
9013.2,5546.6,801049.95,6.78,15.0,0.0,22.0
10712.2,3756.2,803057.66,16.91,13.0,0.0,22.0
8321.8,4451.2,799571.69,19.03,16.0,0.0,25.0
18497.7,8221.2,1000669.03,13.34,14.0,1.0,23.0
9519.4,5071.1,800166.25,21.88,14.0,0.0,24.0
9897.3,2827.8,801311.07,7.15,18.0,0.0,26.0
9283.7,6289.0,800597.4,14.86,11.0,0.0,19.0
17509.4,14042.2,1000422.87,15.63,11.0,1.0,20.0
10080.2,7326.0,800247.76,1.57,12.0,0.0,17.0
9445.5,4860.3,799208.36,14.83,20.0,0.0,30.0
9954.2,2634.9,799371.64,5.62,19.0,0.0,27.0
10497.0,6938.7,800517.37,12.1,12.0,0.0,19.0
20643.8,14481.5,1000698.76,15.6,5.0,1.0,13.0
9063.2,4110.6,800526.35,2.44,15.0,0.0,21.0
10654.9,1849.2,799003.85,17.24,20.0,0.0,30.0
10892.4,6257.3,799254.83,5.91,17.0,0.0,24.0
10138.1,5264.0,799644.32,7.29,12.0,0.0,18.0
10588.0,7340.1,798721.73,6.77,13.0,0.0,20.0
9942.9,4261.2,800840.77,5.12,13.0,0.0,19.0
9732.9,3834.2,797838.82,8.74,13.0,0.0,20.0
10736.9,2540.8,801116.44,11.03,15.0,0.0,23.0
10525.5,4866.6,801800.14,9.83,14.0,0.0,21.0
9487.6,5289.5,800814.18,11.73,14.0,0.0,22.0
10830.1,7518.1,799658.78,8.86,22.0,0.0,31.0
20540.2,14850.4,1001617.95,13.29,12.0,1.0,21.0
21490.9,6771.1,998115.27,12.35,12.0,1.0,21.0
17853.4,1623.0,1000445.59,12.61,11.0,1.0,19.0
19122.4,4183.0,998926.36,13.48,7.0,1.0,15.0
10456.5,4269.2,798532.02,6.3,17.0,0.0,24.0
7763.2,2754.7,798086.23,6.94,11.0,0.0,17.0
10221.8,3220.6,801259.32,2.08,12.0,0.0,17.0
21133.5,10295.8,1000795.21,13.95,6.0,1.0,14.0
9144.5,4748.1,799581.16,7.1,17.0,0.0,24.0
11240.5,7337.5,800936.86,6.57,11.0,0.0,17.0
22175.5,10442.4,1001614.41,9.5,7.0,1.0,14.0
21243.1,8522.7,1000440.33,17.37,10.0,1.0,19.0
8579.5,6183.0,799807.83,13.12,15.0,0.0,23.0
8369.5,4633.1,799105.98,16.32,9.0,0.0,17.0
7380.6,5015.0,799051.73,2.57,13.0,0.0,18.0
10413.0,6000.7,800002.79,9.68,16.0,0.0,24.0
9895.1,3254.1,800389.71,7.99,15.0,0.0,22.0
8921.7,4099.2,800263.48,10.96,15.0,0.0,23.0
11083.4,6978.4,800532.63,9.77,13.0,0.0,20.0
9142.9,4356.0,798772.12,6.09,19.0,0.0,27.0
9423.1,4099.3,800460.12,-1.15,11.0,0.0,16.0
19401.0,12711.0,999553.73,14.73,11.0,1.0,20.0
8907.6,4268.2,799298.36,5.41,16.0,0.0,23.0
11418.2,3703.2,798704.99,2.15,20.0,0.0,27.0
9029.9,3810.3,800502.61,17.32,20.0,0.0,30.0
9353.4,4507.1,799592.87,19.31,25.0,0.0,36.0
9930.2,0.0,799021.53,4.05,14.0,0.0,20.0
10314.0,4100.7,799839.28,17.3,15.0,0.0,24.0
8674.1,5259.1,799249.27,8.76,16.0,0.0,23.0
11313.2,7744.4,799282.61,8.37,21.0,0.0,30.0
11637.4,4987.5,799292.54,17.55,11.0,0.0,19.0
10344.6,5663.8,798852.41,7.88,17.0,0.0,25.0
11492.3,7298.0,801334.89,2.81,15.0,0.0,21.0
18971.2,14717.6,999586.76,14.37,12.0,1.0,21.0
19665.3,13402.5,1000293.32,17.21,10.0,1.0,19.0
10764.4,5187.0,799620.57,10.82,18.0,0.0,26.0
9372.9,3124.3,797974.47,8.96,17.0,0.0,25.0
12645.3,7566.9,801908.61,7.63,13.0,0.0,20.0
9964.3,4033.2,799623.08,16.52,15.0,0.0,24.0
10645.6,3907.9,799020.42,7.93,11.0,0.0,17.0
11413.4,7975.6,798289.5,0.85,10.0,0.0,15.0
10051.0,3350.3,799201.34,3.26,13.0,0.0,19.0
8404.1,2687.0,799777.02,7.1,12.0,0.0,18.0
10024.8,2812.7,801432.13,8.53,15.0,0.0,22.0
19507.9,14133.8,999624.2,13.41,10.0,1.0,18.0
19974.3,13316.2,1000167.3,15.0,10.0,1.0,19.0
21533.4,15162.6,1000120.32,13.95,8.0,1.0,16.0
8885.9,1661.6,799106.83,20.97,16.0,0.0,26.0
9363.4,3399.5,798756.15,3.93,12.0,0.0,18.0
9296.5,2559.9,799759.71,15.25,11.0,0.0,19.0
20222.4,13101.8,999605.83,13.22,11.0,1.0,19.0
7886.4,1526.4,800960.05,12.62,16.0,0.0,24.0
18738.3,14998.1,1000303.18,13.85,11.0,1.0,19.0
10809.4,5322.4,800839.31,7.09,12.0,0.0,19.0
9192.4,4573.1,799274.54,11.36,14.0,0.0,22.0
22148.4,17364.7,999722.8,14.93,13.0,1.0,22.0
8123.7,0.0,799200.5,7.48,14.0,0.0,21.0
10746.6,4311.5,800569.0,12.65,12.0,0.0,20.0
8735.7,5002.5,799286.51,6.67,9.0,0.0,15.0
11389.2,1654.8,798584.8,21.18,17.0,0.0,27.0
9860.1,5073.6,799460.68,15.48,13.0,0.0,21.0
9768.6,4249.6,796320.07,11.92,14.0,0.0,22.0
